158	131	22	57
146	86	62	64
67	17	100	101
0	0	94	103
30	0	99	73
0	0	115	59
17	0	97	54
3	0	93	48
7	0	84	42
23	17	72	58
5	0	87	51
5	0	82	44
4	0	71	55
0	0	45	57
11	21	66	66
93	0	58	45
146	0	64	30
142	4	83	53
59	0	112	63
166	0	91	43
107	0	120	54
213	0	88	42
141	0	113	52
139	0	134	64
134	0	137	61
44	0	137	77
179	0	106	53
95	0	122	64
209	0	95	46
161	0	120	57
271	0	75	43
216	0	66	50
142	0	99	54
233	0	84	39
167	0	102	49
103	0	93	62
195	0	83	42
137	0	83	50
219	0	67	34
282	0	53	25
251	0	51	24
245	0	56	25
295	0	43	20
330	8	16	29
315	5	31	49
301	0	41	30
310	9	36	48
291	45	44	57
230	0	63	78
298	0	48	41
253	51	44	35
210	3	57	66
189	0	85	65
103	0	109	69
189	0	97	52
112	0	115	62
36	92	107	63
139	0	83	86
124	0	131	77
21	0	137	81
13	0	126	71
143	0	86	49
72	0	106	58
173	0	85	41
103	0	105	53
93	0	116	50
28	0	99	59
27	0	112	51
0	0	76	58
0	0	53	58
0	0	42	52
0	0	35	46
0	0	33	38
13	6	28	38
10	0	36	45
0	0	32	40
13	3	42	53
0	39	41	55
21	29	38	73
0	0	25	41
3	9	44	52
46	14	31	49
11	21	58	72
39	0	71	84
87	0	87	73
82	0	134	57
66	0	148	80
0	0	110	90
133	0	77	54
72	0	107	67
92	0	134	58
88	0	148	84
234	0	112	56
159	0	100	68
257	0	89	44
182	0	69	32
189	0	80	33
129	0	95	46
35	0	99	39
8	0	94	41
46	0	69	37
45	0	69	35
46	0	65	33
49	0	58	31
47	9	52	63
0	0	64	63
0	13	82	89
111	0	62	51
173	0	65	33
116	0	86	42
120	0	110	41
131	0	107	42
196	59	80	59
109	0	119	98
73	0	184	97
28	0	225	111
51	0	227	126
50	0	233	130
55	0	216	143
75	0	210	139
50	0	230	132
62	0	212	130
50	0	231	134
0	0	138	137
0	0	101	117
98	0	95	77
63	0	148	75
80	0	163	89
237	0	109	58
159	0	102	69
58	0	132	74
0	0	113	86
0	0	81	89
0	0	68	83
0	0	50	75
23	1	61	77
102	0	64	39
159	0	63	29
152	0	73	29
147	0	91	40
124	0	95	50
52	0	106	59
0	0	93	64
106	0	64	42
50	0	85	46
41	0	115	63
43	0	135	55
0	0	74	47
19	0	97	63
0	0	68	69
22	9	44	82
22	13	49	86
0	0	58	64
16	12	73	89
0	0	73	83
0	33	81	112
0	0	69	109
0	67	41	75
74	95	34	64
69	92	44	77
77	100	58	76
91	100	53	80
0	22	75	90
0	0	61	87
90	0	54	41
40	35	72	58
117	0	67	44
116	53	58	53
30	0	78	54
55	14	55	51
42	5	78	64
32	16	62	76
18	5	74	98
131	61	61	105
106	129	108	105
100	107	157	113
90	103	143	110
95	84	126	111
83	93	109	117
120	100	103	118
236	0	110	98
128	0	123	91
67	0	174	88
228	0	118	63
123	0	97	44
133	0	108	42
223	0	81	34
286	24	46	43
235	41	62	68
304	0	42	49
281	23	47	64
272	29	62	80
311	0	35	52
261	15	48	56
260	0	86	65
256	0	90	54
251	0	95	68
166	0	98	70
264	0	82	42
209	0	67	39
235	0	70	31
239	0	72	63
241	0	90	44
248	5	74	91
216	0	89	63
107	0	100	38
158	5	58	32
132	7	85	61
52	0	106	68
0	0	92	76
0	0	80	81
0	88	48	67
0	78	39	77
23	73	29	79
30	86	29	60
0	115	47	62
0	130	31	113
2	146	46	114
70	118	49	92
94	115	81	113
95	116	118	102
115	111	122	99
104	106	116	101
96	103	126	111
93	96	125	116
108	97	118	137
241	0	105	88
300	0	46	54
264	41	49	58
247	63	65	102
236	76	70	95
293	0	53	91
245	0	101	126
111	0	137	109
252	0	94	66
169	0	98	73
64	0	148	75
60	0	182	86
226	0	120	65
299	0	47	46
307	0	39	31
300	0	28	18
306	0	18	12
307	0	13	14
306	0	14	15
307	0	15	16
307	1	17	17
309	0	22	21
320	0	26	19
323	0	23	20
323	0	23	16
323	0	23	18
323	4	11	15
325	5	14	15
327	3	12	16
327	2	18	14
334	0	12	11
334	1	10	12
333	0	10	13
332	0	14	13
336	0	10	13
336	1	10	14
336	0	10	10
336	0	10	10
336	0	10	10
336	0	10	10
323	0	14	10
316	3	26	16
306	0	32	22
316	19	30	33
304	0	35	30
311	14	33	39
316	19	28	56
320	28	24	71
316	37	30	77
245	0	44	54
180	0	84	48
105	0	118	55
210	0	92	41
173	0	99	40
109	0	116	54
26	0	124	48
130	0	84	40
169	45	68	58
94	0	104	78
0	0	140	71
126	0	89	57
67	0	131	60
0	0	67	45
0	0	84	80
104	0	64	47
33	0	95	58
0	7	117	90
118	0	84	84
63	0	137	59
61	0	142	59
182	0	103	46
114	0	107	57
5	37	113	59
120	0	74	54
41	3	107	85
0	0	113	67
0	0	71	75
0	0	59	68
0	0	52	60
0	30	34	76
0	63	32	80
59	12	35	67
16	0	84	67
0	2	59	94
0	16	52	78
7	0	47	86
0	0	51	74
3	0	64	68
0	0	49	67
7	0	53	66
10	0	41	65
7	3	50	83
0	68	52	64
46	96	49	95
48	83	83	115
45	89	98	137
177	0	104	90
50	0	165	80
0	0	135	71
0	0	118	63
122	0	70	45
159	38	72	69
70	0	121	80
166	0	115	60
273	0	73	43
255	0	84	52
202	0	86	44
167	0	93	42
120	0	103	40
66	0	100	40
0	0	106	59
42	0	118	67
19	0	143	58
0	0	45	45
0	0	55	46
0	0	33	65
0	0	43	60
0	0	49	66
0	0	42	71
0	0	39	71
11	4	48	61
0	23	52	73
0	54	32	82
13	0	49	83
0	61	56	72
0	0	46	91
0	0	51	68
19	41	71	80
110	0	66	57
86	0	102	44
81	0	119	66
76	0	140	71
0	0	78	48
13	0	82	70
18	0	83	50
0	0	66	60
0	0	67	68
1	0	52	71
2	0	53	68
4	0	51	57
4	0	39	87
6	2	32	81
0	0	38	96
0	33	40	80
57	99	39	67
50	85	55	103
38	87	89	108
35	82	93	125
160	0	95	92
30	0	168	81
187	0	112	60
95	0	134	73
222	0	103	50
145	0	127	64
263	0	83	45
253	11	86	76
152	0	114	75
259	0	87	51
244	17	99	87
221	0	120	107
201	0	145	115
58	0	159	120
7	0	195	130
0	0	124	133
166	0	92	71
258	0	88	43
261	2	66	88
182	0	80	59
102	0	109	60
0	0	100	42
22	37	95	86
137	0	79	60
90	0	117	49
0	0	99	38
0	42	49	66
0	71	39	82
0	75	40	88
0	116	44	66
12	106	39	78
0	98	36	74
0	68	37	103
0	63	34	78
32	123	44	52
83	116	35	65
88	101	74	97
59	106	108	94
66	101	90	96
52	87	117	111
62	85	103	132
54	94	114	124
44	84	103	139
178	0	112	86
285	0	61	52
224	0	66	52
208	0	93	41
200	0	105	56
178	0	119	52
284	0	62	40
282	0	64	49
272	0	74	57
198	0	82	63
281	0	65	40
270	6	69	60
268	0	78	69
248	0	91	76
248	0	98	85
245	0	101	91
139	0	115	88
30	0	145	89
180	0	105	58
94	0	129	65
0	0	94	46
41	14	67	70
0	0	93	56
0	19	63	72
0	65	58	83
0	0	25	75
4	4	55	87
0	10	69	103
50	103	85	84
85	91	98	118
100	84	136	121
73	64	163	152
90	61	154	141
16	29	213	209
0	37	173	188
33	38	154	162
79	44	136	137
84	55	130	133
72	45	130	113
78	44	149	149
248	0	98	86
216	48	79	78
296	0	50	60
246	6	68	89
236	46	56	67
266	0	75	85
242	0	98	85
299	0	47	49
273	0	54	39
223	14	44	54
144	0	66	31
108	37	59	39
63	0	71	44
0	0	84	51
40	0	75	62
123	0	66	36
73	0	68	42
13	0	83	33
0	36	55	49
7	0	62	100
0	0	59	72
0	0	88	95
0	0	68	85
15	0	65	99
0	0	65	80
0	0	50	72
0	0	46	63
66	0	44	33
53	0	64	27
50	0	69	27
6	0	72	36
46	0	60	34
37	0	72	30
103	46	49	39
122	43	49	63
119	32	70	91
202	0	90	57
287	0	59	37
264	12	57	58
273	0	73	47
263	4	72	63
276	0	70	66
252	0	92	69
274	0	72	72
247	0	84	52
182	23	89	71
59	81	119	74
0	0	79	97
0	0	33	50
24	10	53	58
0	0	54	52
0	0	19	30
0	15	29	36
0	9	20	66
0	0	20	75
0	13	33	83
0	26	50	108
0	39	61	109
25	121	59	100
30	106	47	102
28	107	60	99
36	106	51	91
39	112	40	77
40	102	45	88
36	79	73	114
40	80	82	119
0	0	102	145
0	0	93	115
72	55	85	116
168	0	118	75
96	60	130	81
223	0	113	75
293	0	53	49
260	4	66	72
200	38	104	80
284	0	62	63
244	0	93	78
299	0	47	47
283	0	53	56
229	1	78	85
295	0	51	47
267	0	59	57
229	0	80	42
222	0	94	40
142	25	87	49
70	0	103	68
0	0	62	50
0	0	42	46
13	8	47	63
78	0	45	34
26	0	67	38
0	36	54	49
0	56	50	89
0	127	34	78
4	130	53	111
19	123	52	137
24	119	66	135
38	21	94	115
93	68	117	135
