72	81	70	75
60	62	87	94
65	71	69	87
62	77	79	80
55	78	85	84
56	80	76	83
46	80	89	87
42	73	83	102
41	76	79	96
41	79	74	91
37	80	74	89
34	83	73	84
29	86	72	79
27	86	72	79
28	90	65	75
24	92	66	76
24	93	64	81
26	93	63	76
27	96	66	72
26	91	70	79
22	73	93	95
25	53	104	124
0	44	91	152
0	91	100	169
42	31	144	175
26	38	210	178
45	34	259	216
59	39	262	209
67	47	266	194
96	46	250	195
57	43	268	201
57	43	267	200
0	97	180	163
0	114	173	146
0	0	93	195
0	116	125	144
35	74	121	186
0	34	78	175
37	80	103	180
35	87	131	173
0	38	140	174
64	55	86	172
51	60	111	200
51	0	143	183
0	11	160	189
0	8	151	200
61	0	131	196
44	0	195	193
0	3	173	207
0	5	165	207
0	24	159	199
0	0	154	188
0	49	161	180
0	27	160	183
0	14	155	187
0	26	146	196
84	21	152	177
0	59	189	188
0	15	179	186
0	31	171	186
0	16	155	183
0	29	155	186
63	0	198	198
50	0	225	198
55	0	207	187
63	0	201	187
64	0	201	195
65	0	192	180
77	0	204	210
70	0	231	196
0	44	195	175
0	33	174	178
75	0	184	193
0	27	194	164
82	0	172	186
74	0	227	196
79	3	208	204
76	2	212	203
78	8	205	197
72	10	205	187
73	5	210	197
70	3	208	201
67	8	221	201
71	0	213	212
70	4	209	202
84	0	205	201
75	2	224	209
69	0	217	194
62	12	221	188
56	22	198	156
56	24	195	163
48	27	178	151
49	2	195	181
52	15	201	172
41	15	196	152
49	0	226	172
47	0	208	162
61	0	223	206
0	40	154	201
0	41	151	194
57	2	177	178
45	0	233	206
0	12	195	190
0	12	152	206
44	18	206	202
50	17	224	205
66	27	204	190
54	23	226	193
68	12	236	198
73	38	207	170
82	9	216	203
72	45	197	153
68	29	194	166
0	47	187	181
76	40	174	164
76	30	207	191
69	24	222	202
76	16	211	214
73	15	227	217
59	4	223	205
0	31	191	182
0	28	162	194
63	22	194	206
52	1	201	215
58	9	222	229
0	13	183	211
0	13	179	209
0	0	155	214
59	0	178	216
0	0	160	211
60	0	192	184
0	47	177	185
0	64	162	181
0	67	164	172
0	66	154	178
16	92	178	168
0	45	148	188
0	52	147	177
0	59	133	187
0	63	131	186
41	91	132	169
37	95	145	165
32	99	182	161
0	99	169	161
41	42	177	194
39	49	224	153
26	36	233	178
0	99	174	161
0	94	162	166
30	43	187	165
0	94	164	166
9	44	195	163
12	42	200	190
66	10	278	197
0	115	194	145
0	89	151	171
0	42	84	164
11	27	126	169
0	25	108	170
