192	143	26	19
180	145	37	22
177	148	29	20
163	147	37	23
154	150	34	21
140	153	45	20
131	152	39	19
118	154	45	18
105	152	48	19
94	152	47	19
84	150	42	18
76	148	41	19
68	146	40	19
53	140	44	22
45	134	40	25
36	129	43	26
29	120	42	31
21	112	43	35
20	105	37	39
13	101	41	42
12	94	36	47
7	88	37	48
5	84	37	52
0	79	41	54
54	21	37	60
33	7	47	68
26	3	43	74
20	0	41	72
19	1	35	65
7	0	43	67
0	0	40	56
0	0	31	57
0	0	42	54
0	27	29	74
0	28	34	104
0	29	23	97
0	41	22	60
43	7	22	44
62	0	41	27
55	0	47	17
58	0	48	14
62	0	54	15
57	0	56	17
69	0	62	19
68	0	72	25
57	0	88	29
65	0	89	25
83	0	76	22
90	0	72	17
63	7	71	35
102	0	84	32
160	0	83	28
219	0	74	25
235	0	57	21
244	0	48	19
251	1	53	36
246	0	48	22
237	6	76	33
292	0	54	29
318	0	28	22
298	3	44	34
292	0	54	50
237	0	65	29
238	0	72	23
234	0	82	24
243	0	77	22
243	0	74	24
243	0	87	26
264	2	82	62
183	17	95	68
81	107	167	76
0	86	204	161
0	74	152	137
0	140	135	120
0	0	51	109
62	102	31	35
56	100	36	40
42	95	49	45
39	87	35	41
30	86	30	43
23	91	30	42
13	89	38	44
1	87	47	53
0	73	62	86
0	66	55	161
110	118	54	81
84	94	117	135
0	109	197	72
41	119	99	55
29	117	62	40
41	127	57	31
56	128	65	36
82	119	49	41
91	117	64	43
95	118	88	47
115	106	67	65
104	97	95	98
101	102	89	100
109	106	88	84
110	97	98	96
113	108	98	87
108	96	112	108
125	110	93	99
126	115	90	88
135	113	78	97
134	102	84	109
121	103	121	108
111	108	151	111
0	74	278	150
0	41	177	202
0	66	93	161
126	0	126	90
43	84	260	102
0	136	137	124
117	95	133	165
0	55	101	161
0	101	84	96
11	113	55	79
7	126	46	59
11	140	29	43
0	140	45	49
0	133	53	54
12	135	32	43
0	130	40	57
0	136	15	73
4	121	31	71
3	127	37	57
0	109	55	98
11	125	29	76
4	117	39	85
5	118	44	89
16	125	34	73
16	124	36	76
19	119	41	86
24	115	38	82
33	110	23	67
38	118	26	44
20	101	60	82
41	108	42	80
44	109	39	70
33	111	65	70
31	104	85	88
152	123	41	46
149	130	67	48
157	128	67	69
165	125	67	78
167	128	62	81
169	131	52	79
157	115	63	116
149	157	80	75
113	117	123	128
105	138	145	122
133	159	118	101
166	166	66	78
120	124	120	114
168	151	70	89
166	152	61	78
122	147	122	84
165	153	52	65
185	157	47	50
193	150	45	51
128	126	110	107
130	134	113	97
126	128	105	91
118	122	115	97
132	126	101	90
141	124	93	96
140	119	94	92
142	117	99	95
144	110	103	98
146	106	104	103
115	100	171	112
33	135	231	66
139	120	118	98
174	104	91	98
191	90	74	118
198	90	73	113
201	97	80	101
206	101	80	96
206	106	82	91
209	100	89	81
224	104	70	77
229	109	74	69
216	109	90	78
207	120	101	62
220	124	74	60
212	104	34	92
206	110	50	79
184	107	74	76
170	103	74	96
139	93	143	131
91	116	219	120
67	112	231	120
50	122	262	100
31	111	194	91
92	125	165	92
28	88	217	139
21	110	179	91
17	89	137	129
155	110	65	122
160	120	57	88
162	147	37	64
138	120	81	102
81	120	144	86
102	117	114	78
106	117	103	76
125	119	55	73
125	119	44	72
129	113	43	49
135	110	51	50
161	112	44	58
163	104	52	64
132	89	101	85
135	100	94	81
130	87	116	94
137	82	125	94
106	83	176	102
111	91	172	94
82	114	161	60
193	95	45	70
179	68	74	94
181	73	75	101
185	72	76	93
192	75	76	97
200	80	77	94
200	84	89	80
192	88	100	71
272	103	40	54
268	107	48	68
258	123	43	57
255	126	33	60
249	119	40	68
207	107	72	94
204	120	53	78
186	118	75	82
187	124	76	72
180	123	72	78
174	134	74	69
149	138	111	70
135	128	125	77
124	115	137	99
109	110	141	91
93	103	160	94
100	90	168	105
105	99	170	89
135	102	123	85
129	87	147	121
120	92	152	94
140	89	126	89
162	80	93	106
165	85	95	101
167	82	98	105
169	79	98	107
196	79	62	94
189	70	73	105
197	81	71	87
131	84	68	33
124	86	85	33
142	92	87	34
148	100	94	40
157	92	97	63
166	107	108	59
184	100	79	77
181	99	89	84
188	118	87	76
210	131	66	71
223	157	67	45
224	167	73	41
243	171	60	38
203	144	110	80
150	106	142	109
238	148	52	50
275	144	38	49
275	133	44	54
279	122	41	55
283	112	35	57
285	102	33	58
285	96	31	57
287	90	29	58
289	88	28	55
293	81	28	61
