74	146	48	35
18	131	95	65
0	20	78	160
0	0	84	146
0	0	88	126
0	0	89	114
37	0	116	79
0	69	115	111
0	154	91	106
92	140	41	48
92	147	41	38
97	150	40	38
99	150	41	39
103	148	39	41
106	147	37	41
109	147	33	41
112	148	33	41
114	148	32	44
116	150	36	41
118	151	37	41
120	152	38	43
117	152	43	42
117	153	44	39
114	155	43	43
117	155	45	42
114	153	46	44
107	145	57	58
103	144	59	63
115	142	51	63
119	143	54	59
120	140	52	58
120	136	53	61
118	133	61	65
114	130	62	76
113	137	61	68
115	139	59	64
111	138	63	69
110	141	61	64
109	143	59	60
106	144	61	57
104	146	61	56
101	148	64	52
98	150	61	50
95	153	67	47
94	151	66	47
91	151	64	48
82	151	76	49
83	148	75	56
79	145	84	65
73	137	89	80
72	119	93	113
71	108	97	122
52	124	148	136
0	0	155	160
0	0	133	114
0	0	95	87
0	0	72	92
2	0	92	66
0	0	70	54
0	0	48	57
26	49	44	60
0	48	48	84
7	43	75	124
0	0	96	117
0	0	88	82
25	33	84	95
0	0	85	107
0	0	75	96
0	0	66	90
0	0	59	81
0	0	28	44
20	35	38	45
64	0	43	42
29	0	69	33
44	51	79	46
0	0	73	84
0	0	81	60
0	73	54	63
22	0	63	91
0	68	73	84
0	0	32	80
16	38	48	56
13	41	52	65
19	46	43	59
11	44	53	71
4	42	63	86
2	57	47	75
1	63	46	66
0	64	42	69
0	56	42	91
0	74	37	84
0	3	37	101
0	0	71	78
0	0	57	74
8	50	74	87
0	0	66	108
0	0	57	65
0	0	57	47
20	40	67	61
0	99	53	74
0	19	26	93
20	0	48	58
0	45	66	60
0	0	48	85
26	62	59	82
0	0	65	114
0	0	63	90
27	57	84	97
0	0	89	92
113	0	75	55
93	0	109	47
6	0	139	65
0	0	126	80
135	0	92	58
41	0	136	69
0	0	111	90
131	0	85	54
40	0	134	64
0	0	103	84
0	0	80	89
104	0	71	54
18	0	120	59
0	0	83	76
0	0	67	78
88	0	61	46
14	0	103	51
0	0	76	49
0	0	54	56
0	0	45	56
0	0	42	38
0	9	37	50
0	0	40	37
0	0	33	39
19	0	41	28
0	0	40	35
13	0	46	28
15	0	56	25
0	0	45	24
0	0	28	22
0	0	26	18
0	0	20	16
4	0	21	13
0	8	10	17
6	3	11	20
6	0	20	14
3	1	22	24
4	1	27	34
0	13	27	42
29	0	30	32
0	8	41	38
0	33	33	45
17	54	38	60
0	56	49	79
0	0	42	101
0	47	50	92
0	0	46	101
11	46	64	67
0	41	68	105
0	0	59	112
19	52	76	119
0	0	78	126
0	0	70	105
0	0	62	88
26	51	51	53
44	64	70	91
0	0	80	121
0	0	114	110
0	0	127	118
0	0	107	86
0	0	94	97
0	0	73	95
0	0	65	85
33	36	69	77
0	0	75	96
0	0	68	89
0	0	65	80
0	0	59	57
0	0	50	43
0	0	38	46
0	0	34	43
0	5	32	43
3	8	37	46
0	0	36	35
0	32	26	33
0	0	24	41
0	30	21	34
0	44	19	40
0	49	19	40
0	54	18	40
0	51	16	42
0	55	14	33
0	55	23	37
25	55	31	34
20	56	58	35
24	56	51	38
25	56	51	41
0	70	53	70
0	1	46	109
0	0	27	49
0	14	27	49
20	0	39	38
0	13	42	48
24	46	55	66
0	0	60	88
87	0	58	48
20	0	85	37
0	0	68	51
0	0	54	57
0	0	47	43
0	0	38	41
18	0	46	30
0	0	45	37
0	14	34	49
0	0	29	38
0	15	27	44
0	0	27	47
12	0	39	30
19	0	51	25
29	0	59	25
23	0	65	26
0	26	61	47
0	0	48	67
0	23	52	68
0	59	49	80
0	0	46	106
0	0	53	60
0	42	51	66
0	68	47	90
0	0	66	99
0	0	89	91
0	0	70	89
0	0	59	79
20	41	63	61
0	84	62	76
0	82	59	134
0	69	68	172
0	104	91	156
0	100	103	160
0	0	100	159
0	0	99	136
0	0	93	125
130	0	87	68
27	0	138	75
0	0	107	94
0	0	84	100
113	0	76	58
24	0	119	63
0	0	91	79
0	0	62	60
0	0	53	45
0	0	44	36
0	9	43	47
42	62	34	45
31	53	64	42
40	50	51	46
30	51	63	42
36	50	45	39
22	53	71	36
33	51	45	38
20	51	67	37
29	51	44	36
19	52	61	36
24	49	54	42
23	52	52	38
22	49	49	43
23	50	43	42
22	53	38	38
21	55	45	36
0	0	56	65
9	0	67	45
0	57	49	49
0	0	37	88
42	76	58	67
0	0	76	121
0	0	37	62
16	47	40	59
0	0	22	54
0	7	26	45
0	7	27	49
0	34	29	50
21	58	29	53
0	14	20	54
0	19	24	60
0	19	30	67
17	52	35	70
0	1	44	94
0	0	42	52
0	0	31	35
3	0	29	44
0	13	39	54
0	0	31	39
0	27	31	43
0	0	29	40
0	26	26	41
28	0	30	40
0	26	49	47
11	36	59	68
26	51	51	52
27	53	51	46
24	48	59	55
28	51	52	51
30	55	46	44
27	55	55	45
28	50	53	51
30	52	50	51
27	46	62	57
0	0	81	66
0	13	95	92
2	0	110	72
0	0	70	88
13	22	75	77
5	0	105	83
0	0	74	88
99	0	66	49
22	0	105	56
0	0	78	69
0	0	62	73
0	0	82	65
0	0	83	53
25	0	84	48
2	0	97	44
0	0	64	44
2	0	65	39
0	31	45	58
30	0	53	53
0	9	80	72
23	28	81	80
0	0	94	96
0	0	71	90
22	41	67	61
0	0	60	84
14	33	79	72
0	0	64	90
19	40	68	63
23	48	58	57
20	50	58	51
17	50	70	53
15	50	61	55
15	51	56	53
14	51	59	55
0	0	26	54
31	0	34	31
0	26	47	37
19	45	53	65
87	0	54	52
31	0	91	40
0	18	65	57
78	0	53	43
68	0	81	36
30	0	106	53
0	20	79	76
2	0	93	65
0	0	67	75
26	0	80	55
0	0	103	47
0	0	58	46
0	38	46	61
64	0	44	50
57	0	81	38
10	0	96	40
0	0	66	57
0	0	46	45
0	35	39	53
0	50	35	71
6	51	39	64
0	34	37	78
0	31	37	80
12	45	45	74
0	36	42	85
12	48	48	71
0	22	42	85
4	31	63	85
0	7	58	107
0	0	63	67
0	24	75	83
0	23	52	91
13	44	65	76
24	53	58	63
22	58	59	56
22	55	66	60
23	54	60	60
24	56	68	59
24	54	61	61
32	58	63	56
36	63	56	49
37	62	63	50
35	65	64	46
34	61	68	52
0	0	53	93
0	47	57	98
89	0	57	65
0	0	113	62
0	0	64	73
0	0	50	69
0	0	44	61
14	25	61	63
46	42	66	75
0	0	71	93
0	0	60	82
23	28	84	81
120	0	81	59
26	0	131	66
0	0	135	87
0	0	87	98
0	0	65	87
0	31	65	103
4	0	101	97
0	0	74	92
38	43	64	61
0	0	62	83
21	31	81	75
0	0	127	90
0	0	85	96
0	0	68	88
33	43	63	62
32	37	65	74
0	0	37	56
0	0	36	65
0	27	58	66
20	42	63	64
19	39	61	69
0	76	37	76
22	53	47	97
0	0	57	108
0	0	30	50
0	13	35	46
0	0	28	36
0	18	26	40
0	0	24	49
23	0	35	29
0	25	39	36
0	0	33	37
0	0	28	38
14	0	37	26
0	0	34	31
0	0	27	33
0	0	25	33
0	0	33	23
0	0	24	28
0	4	21	31
0	0	19	31
6	0	27	21
0	0	23	23
18	0	24	18
0	14	30	27
0	28	23	41
0	38	26	54
0	33	53	65
7	33	64	78
0	0	72	99
19	41	56	68
4	26	70	88
0	0	57	92
1	28	82	85
0	0	104	103
0	0	78	100
0	0	62	86
17	37	66	70
0	0	56	87
7	31	74	78
0	0	33	58
0	40	41	56
0	31	33	69
26	43	44	56
28	43	57	62
18	0	87	66
13	26	88	73
0	0	70	91
0	0	58	82
0	0	47	54
3	7	56	64
8	0	71	49
39	0	76	43
0	23	82	66
0	0	63	86
16	0	83	57
0	0	66	66
1	0	78	49
0	0	57	45
0	0	39	35
8	29	39	43
19	10	62	68
36	0	86	53
49	59	100	70
0	0	88	110
0	0	72	102
0	0	76	90
48	62	93	101
55	0	151	98
0	0	127	111
0	0	100	112
0	0	108	98
0	0	80	97
39	52	53	57
39	59	45	41
30	59	59	42
22	54	67	48
26	48	61	56
28	60	86	100
0	0	93	97
0	0	74	94
0	0	66	83
0	0	57	77
0	0	47	52
0	19	40	59
0	0	34	45
0	22	34	50
0	0	28	41
0	0	28	27
34	0	25	17
18	0	35	16
30	0	37	16
8	0	40	17
12	0	42	17
13	0	44	19
12	0	46	21
0	0	35	20
15	0	31	19
0	0	28	23
33	0	22	15
10	0	33	18
0	0	28	16
11	1	23	30
20	0	34	21
0	0	30	18
9	4	24	30
6	0	33	22
6	4	30	30
21	0	37	24
0	0	33	28
8	0	28	41
0	0	32	27
21	0	32	21
16	0	42	19
0	0	37	19
7	2	30	31
14	0	39	24
14	0	48	22
26	0	52	23
0	12	47	35
0	0	31	34
0	0	28	34
6	4	31	45
17	0	48	31
38	0	53	28
0	18	65	48
21	0	69	50
0	0	62	57
0	0	45	43
0	0	32	32
7	23	39	42
0	46	32	58
0	0	16	56
8	14	26	45
0	45	24	44
0	52	17	36
0	58	14	28
2	51	22	34
2	48	36	41
30	58	42	49
29	65	55	44
35	70	41	38
28	73	47	32
29	71	44	35
23	71	52	35
23	67	47	39
21	72	53	32
21	71	48	32
19	69	52	35
23	67	42	37
16	70	47	32
18	70	46	34
13	66	55	39
17	58	55	53
0	0	52	95
0	0	52	75
0	0	49	66
0	0	45	62
0	0	39	60
0	4	39	70
0	0	39	68
0	0	38	59
0	6	37	63
0	0	35	59
0	4	34	66
0	0	38	41
6	13	53	51
0	0	48	59
0	0	46	57
0	0	44	55
17	0	57	40
0	0	53	46
29	0	58	38
0	0	66	33
0	0	45	45
0	0	39	47
0	0	35	47
0	16	36	51
0	0	31	39
16	0	40	28
5	0	52	24
10	0	53	25
16	0	56	26
0	8	45	42
0	43	38	50
33	63	40	76
0	0	60	90
0	0	57	78
0	29	55	74
0	0	50	84
0	0	47	69
0	0	43	61
0	0	42	40
0	9	33	52
0	0	32	51
0	2	32	61
0	0	33	55
0	0	32	50
0	0	31	45
0	0	28	42
0	4	29	46
0	0	28	47
0	0	28	40
0	0	27	37
19	1	38	41
0	0	44	31
0	0	32	37
0	0	28	37
8	0	37	26
4	0	45	23
9	0	46	23
14	0	50	22
0	8	45	37
0	35	37	51
20	53	42	60
26	55	37	57
0	3	48	87
0	0	51	54
0	0	43	53
22	0	54	38
0	32	62	50
0	0	69	54
7	0	76	44
23	0	80	42
46	0	89	41
0	0	89	56
18	0	90	49
0	0	92	48
25	0	88	46
19	0	103	44
0	0	96	46
27	0	87	47
0	32	37	59
0	0	37	52
0	0	31	34
12	0	37	24
18	0	45	20
8	0	52	21
0	0	32	22
18	0	30	19
0	4	26	24
31	0	22	17
11	0	30	14
14	0	36	19
13	0	44	18
14	0	47	18
12	0	49	19
3	6	55	36
29	0	58	35
0	0	54	32
0	29	37	46
0	0	33	43
0	29	33	48
0	67	28	51
0	24	14	52
5	0	26	43
