190	121	43	40
226	118	40	40
238	114	48	44
249	109	49	49
271	102	40	50
279	97	39	49
214	42	53	57
133	0	66	42
186	0	81	31
186	0	88	45
197	0	92	50
174	0	126	48
261	0	85	41
194	0	59	30
188	0	64	27
184	0	70	26
234	0	62	22
280	0	51	18
275	0	52	18
312	0	34	17
330	0	16	16
330	5	16	15
327	0	19	21
326	0	20	16
333	0	13	15
332	0	14	18
330	0	16	16
329	0	17	14
324	0	22	13
330	0	16	14
335	0	11	13
336	0	10	12
336	0	10	10
336	0	10	13
333	0	13	16
332	2	14	12
335	0	11	10
332	0	14	15
331	0	15	16
329	1	17	13
326	0	20	15
328	0	18	11
330	0	16	12
328	0	18	12
324	0	22	12
328	0	18	15
328	2	18	12
334	0	12	12
332	4	14	10
330	0	16	17
329	0	17	17
331	2	15	18
327	2	19	19
333	0	13	17
332	0	14	17
334	0	12	16
334	0	12	17
335	0	11	10
336	0	10	10
332	0	14	12
330	0	16	12
327	0	19	16
323	0	23	15
321	0	25	16
320	0	26	18
314	0	32	19
311	0	35	21
320	0	26	23
312	0	34	22
327	0	19	16
312	0	27	19
327	0	19	17
323	0	23	20
324	0	22	25
327	0	19	16
330	2	16	14
329	0	17	23
332	0	14	32
327	1	19	23
332	0	14	12
326	0	20	17
320	0	26	15
329	0	17	11
330	0	15	20
333	1	13	28
328	0	18	19
316	0	29	22
315	0	31	20
309	0	37	19
302	0	30	14
304	0	42	19
305	0	40	18
302	0	44	17
323	0	23	15
334	0	12	10
330	0	16	17
312	1	24	17
328	0	18	11
336	3	10	13
328	0	12	10
332	0	14	10
328	0	18	15
328	0	18	18
331	0	15	23
332	0	14	11
334	0	12	12
331	0	15	18
333	0	13	10
326	0	20	16
302	0	22	13
308	0	25	17
308	0	32	21
310	0	30	14
328	0	18	10
324	0	22	14
330	0	16	10
327	0	19	13
314	0	28	21
300	0	28	13
311	0	21	12
310	2	24	11
330	0	16	10
327	0	19	19
331	0	15	10
326	0	20	18
330	0	16	10
332	0	14	10
326	0	20	17
332	0	14	12
323	0	23	20
322	0	23	12
306	1	28	14
321	0	25	20
309	0	34	19
333	0	13	12
328	0	18	13
334	0	12	10
329	0	11	10
327	2	18	11
329	0	17	14
324	0	22	20
298	0	18	12
303	0	21	15
300	1	30	16
302	2	33	17
309	4	29	28
299	0	28	20
303	0	37	25
305	0	38	19
298	0	35	20
298	0	42	17
326	0	20	13
310	0	29	18
325	0	21	12
315	3	26	15
325	0	21	14
331	0	15	13
316	6	22	13
312	5	31	14
304	2	39	19
295	0	37	18
293	0	39	18
311	0	35	19
316	3	30	24
323	0	23	21
330	0	16	15
332	0	14	10
326	0	20	16
333	3	13	18
327	0	15	14
324	0	22	19
311	2	34	22
307	0	39	18
314	1	32	19
307	0	39	19
317	0	29	16
326	0	20	16
324	0	22	22
322	0	24	21
316	0	30	20
326	0	20	14
324	1	22	17
318	0	28	18
322	0	24	17
325	0	21	19
331	0	15	13
329	0	17	20
329	0	17	18
316	0	28	16
323	3	23	15
322	1	24	18
299	0	16	10
291	0	32	17
297	1	40	16
312	3	31	16
288	0	20	11
287	0	32	16
277	6	52	26
313	0	33	22
313	4	24	15
313	0	32	18
286	0	21	10
280	0	35	21
299	0	47	18
306	2	30	14
283	0	21	10
287	2	30	15
312	0	30	17
322	0	24	13
321	3	24	17
317	2	29	16
304	0	25	12
303	0	37	17
316	0	29	13
320	2	26	15
322	0	19	11
311	0	32	12
315	0	31	16
308	0	37	18
320	0	26	16
316	2	30	15
325	0	21	13
316	5	30	15
331	0	15	14
317	0	13	11
310	0	29	17
325	0	21	13
311	2	30	16
325	0	21	12
312	1	25	10
313	0	33	19
315	0	28	17
309	0	24	11
316	0	30	16
319	0	27	17
313	1	33	17
312	0	34	17
314	0	32	18
313	2	33	15
307	2	39	15
332	0	14	12
330	3	16	14
320	0	25	18
314	1	32	15
307	2	39	14
310	0	27	13
307	2	39	17
310	0	30	17
322	0	24	15
315	2	31	16
318	7	25	10
317	4	29	16
327	0	19	15
319	7	24	11
318	5	25	15
330	0	16	11
318	2	24	16
330	0	16	10
336	0	10	15
333	0	13	15
314	0	13	10
311	1	25	14
313	1	33	17
316	0	30	17
313	0	33	16
316	6	30	14
319	2	27	16
319	2	27	18
328	0	18	14
317	7	29	12
308	5	32	14
303	0	43	19
314	6	23	13
307	5	35	15
282	0	21	12
283	0	32	21
308	0	38	15
311	0	35	21
296	0	33	20
313	0	33	20
286	0	20	11
288	1	28	17
298	0	41	20
299	0	44	22
264	0	41	19
293	0	44	15
290	3	44	17
261	0	59	24
304	0	42	19
293	2	39	21
320	0	26	17
310	0	36	17
308	3	32	15
310	0	36	22
303	1	36	34
313	0	33	27
306	0	40	22
320	0	26	18
310	3	36	18
286	2	30	25
309	0	37	17
321	0	25	17
315	5	28	17
319	4	27	16
310	4	31	20
295	4	44	20
319	0	27	20
322	0	24	19
296	0	19	10
296	0	33	17
308	0	37	15
332	0	14	12
324	2	18	18
320	3	26	17
298	0	16	10
295	0	29	19
304	3	42	22
323	0	23	18
312	1	33	19
320	0	26	21
327	0	19	12
320	0	26	21
329	0	17	12
333	0	13	10
326	4	10	15
318	1	26	22
290	0	18	11
291	0	33	18
309	0	32	17
327	0	19	14
316	4	29	17
319	10	18	11
315	8	29	14
312	3	34	21
284	0	20	12
290	3	21	19
290	4	38	23
309	0	37	26
316	0	30	21
319	0	27	36
322	0	24	21
324	0	22	17
325	0	21	26
330	0	16	12
318	3	23	13
321	5	24	14
310	5	32	18
283	0	21	12
287	6	32	19
311	0	35	15
286	0	22	10
270	0	36	12
261	0	38	12
255	0	38	20
285	0	41	15
312	0	29	17
314	1	32	17
320	4	26	15
322	2	24	18
321	7	25	12
316	4	29	17
322	8	24	13
321	1	25	20
317	3	29	19
290	0	19	11
282	0	36	16
255	4	52	23
296	0	48	19
316	0	30	16
315	0	31	20
329	0	17	17
333	0	13	16
323	2	23	16
317	5	29	14
317	3	27	17
314	3	30	17
316	0	30	21
326	0	20	16
331	0	15	14
323	3	22	18
315	2	31	20
325	0	21	18
316	5	30	16
330	0	16	13
330	0	16	17
333	0	12	10
335	0	11	10
329	0	11	10
334	0	12	11
331	0	15	15
323	1	23	21
319	1	27	20
319	0	27	24
313	0	33	20
322	0	24	24
321	6	25	19
322	0	24	22
320	2	26	23
324	1	22	23
327	2	18	21
322	3	24	16
323	0	23	18
327	0	19	23
328	0	18	18
325	0	21	20
321	1	25	18
329	0	17	12
326	5	20	13
322	4	24	17
326	6	20	13
322	3	24	18
318	4	25	18
324	0	22	19
326	1	20	17
324	0	22	20
318	0	28	19
319	0	27	20
324	0	22	20
319	0	27	20
325	1	21	16
322	2	24	16
324	0	22	18
318	0	28	22
323	2	23	18
322	0	24	19
326	0	20	19
325	0	21	18
328	1	17	14
328	0	18	17
326	0	20	16
322	0	24	13
327	0	19	15
330	1	16	13
331	3	15	14
331	0	15	17
326	1	20	17
321	1	25	17
329	1	17	15
318	0	28	16
322	2	21	14
326	0	20	17
331	0	15	14
329	3	17	16
322	0	24	18
323	2	23	16
332	0	14	11
330	0	12	16
323	0	23	15
323	0	23	16
329	0	17	14
330	0	16	15
327	1	19	16
324	0	22	17
321	0	25	17
327	6	19	11
330	6	16	12
330	0	16	19
331	1	15	20
330	0	16	19
329	1	17	18
324	1	22	18
328	1	18	18
330	3	16	16
331	4	15	15
325	0	21	19
329	1	17	18
327	0	19	20
318	3	28	17
318	0	28	22
331	5	15	19
327	1	19	22
327	1	19	20
327	0	19	23
328	0	18	20
321	0	25	20
329	3	17	17
324	0	22	23
297	0	16	11
294	0	33	18
299	0	38	16
303	5	29	19
307	0	33	16
282	0	21	10
282	1	31	20
288	0	41	17
290	7	50	22
321	0	25	20
314	3	32	21
314	0	21	13
315	0	31	22
321	0	24	22
294	0	17	11
289	0	33	20
309	0	37	14
326	0	20	14
307	0	13	10
300	0	28	17
318	0	24	19
319	2	27	22
319	0	27	24
321	2	25	19
314	4	32	21
333	0	13	17
336	0	10	10
322	5	12	11
319	5	19	16
314	1	32	23
321	0	25	21
311	0	35	24
323	0	23	19
317	0	29	20
323	0	23	20
323	0	23	21
315	0	31	22
321	7	25	15
320	3	26	18
320	11	26	16
328	0	18	26
323	6	23	21
332	0	14	16
331	6	14	16
320	2	22	25
318	4	28	21
334	0	12	14
326	2	20	21
328	4	18	19
325	0	21	29
317	1	29	23
316	0	30	24
320	0	26	21
318	2	28	22
320	0	26	22
322	4	24	20
331	0	15	15
318	7	21	12
311	4	33	17
324	0	22	21
322	0	24	23
319	0	27	20
317	4	29	20
323	3	23	20
320	3	26	20
326	0	20	22
319	3	27	23
294	0	25	17
291	5	53	23
253	0	43	23
210	12	40	27
162	0	48	22
208	9	27	24
202	3	57	29
212	0	99	21
209	0	108	21
169	2	70	25
180	0	84	24
184	0	57	22
180	1	46	28
181	0	33	35
175	0	37	45
180	0	37	28
178	0	39	22
181	0	39	18
158	25	24	19
167	9	35	23
163	7	54	25
158	8	61	32
155	7	69	35
176	8	42	35
173	5	51	42
108	0	56	24
65	0	42	16
94	0	41	14
66	20	29	19
33	0	28	17
6	6	49	26
0	35	22	34
0	30	24	44
0	29	13	50
0	29	24	53
0	29	13	53
0	25	16	49
0	25	24	56
0	0	11	35
23	0	14	14
4	10	29	20
0	21	16	31
27	0	15	26
4	13	44	22
6	12	40	30
0	33	15	34
0	12	10	24
4	24	10	10
4	26	10	10
5	25	10	10
5	25	10	10
4	25	10	10
4	25	10	10
3	25	10	10
4	25	10	10
2	24	11	10
5	24	10	10
5	25	10	10
5	24	10	10
4	25	10	10
4	24	10	10
4	25	10	10
5	24	10	10
5	24	10	10
5	24	10	10
5	24	10	10
5	25	10	10
5	25	10	10
5	26	10	10
4	24	10	10
3	25	10	10
4	24	10	10
4	24	10	11
5	25	10	10
5	25	10	10
