99	69	21	17
98	67	19	25
99	64	21	27
102	65	21	22
101	62	23	26
102	62	23	26
104	61	21	27
101	58	24	34
98	57	28	37
125	11	49	54
54	0	87	44
0	0	60	34
0	0	22	25
0	0	18	17
0	0	10	11
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
3	2	15	14
1	0	20	23
0	8	18	23
0	0	27	38
36	0	31	22
64	12	25	32
55	9	59	49
32	27	105	81
0	0	76	70
0	0	59	52
0	0	44	38
0	0	38	41
0	0	17	24
0	0	10	13
3	6	13	15
0	0	12	13
0	0	12	10
1	0	14	10
4	5	21	16
0	0	10	12
3	0	12	16
3	0	16	21
0	0	10	11
3	1	11	16
2	2	14	24
0	3	16	22
0	17	13	25
0	18	14	30
0	27	18	38
0	0	20	52
10	0	35	29
0	0	17	19
2	1	15	30
0	3	24	37
1	0	34	26
0	0	35	23
0	0	22	20
0	22	19	22
0	9	23	45
0	21	13	42
0	12	19	50
3	0	34	33
0	0	32	26
26	0	31	20
35	0	41	17
35	0	59	24
33	0	67	33
38	0	68	26
40	0	57	44
15	0	75	46
0	0	81	37
16	0	80	59
42	10	128	104
0	0	66	69
28	0	70	40
12	0	100	70
27	5	135	126
0	0	127	98
34	0	128	84
0	0	118	85
31	23	111	107
18	0	149	94
19	0	165	86
0	0	123	81
0	0	50	57
0	0	44	39
0	0	48	42
0	0	43	33
0	0	16	22
0	0	20	16
0	2	10	20
0	0	11	24
0	0	17	14
0	0	12	16
0	0	10	11
2	0	13	10
0	0	13	10
0	0	11	10
0	0	10	10
0	0	10	10
5	0	11	10
0	0	11	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	2	10	10
2	0	12	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
4	0	11	10
15	0	13	10
0	0	22	11
0	0	16	11
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
0	0	10	10
8	0	10	10
9	0	19	14
1	4	36	23
11	11	39	30
13	15	46	38
19	19	40	32
18	20	43	33
18	21	43	32
12	20	44	33
15	21	41	34
14	22	42	34
12	21	44	36
7	15	67	60
66	78	28	39
59	84	36	34
59	80	39	53
59	82	36	51
55	81	44	57
0	7	69	91
21	0	86	66
0	40	101	82
26	32	109	145
0	0	95	111
22	32	115	126
0	0	57	83
0	16	73	96
15	29	121	134
31	0	162	113
0	0	148	99
0	0	147	91
0	0	130	85
0	0	126	75
0	0	92	70
0	0	92	61
0	0	58	53
14	10	53	74
2	0	79	56
0	0	31	37
7	7	42	54
6	0	61	41
0	0	50	48
17	21	29	56
15	23	33	52
